year,month,day,latitude,longitude,dhw,sst
1985,4,1,24.675,-81.225,0.0,24.55
1985,4,2,24.675,-81.225,0.0,24.18
1985,4,3,24.675,-81.225,0.0,23.48
1985,4,4,24.675,-81.225,0.0,23.65
1985,4,5,24.675,-81.225,0.0,23.67
1985,4,6,24.675,-81.225,0.0,24.23
1985,4,7,24.675,-81.225,0.0,24.15
1985,4,8,24.675,-81.225,0.0,24.33
1985,4,9,24.675,-81.225,0.0,24.46
1985,4,10,24.675,-81.225,0.0,24.29
1985,4,11,24.675,-81.225,0.0,24.05
1985,4,12,24.675,-81.225,0.0,24.01
1985,4,13,24.675,-81.225,0.0,24.14
1985,4,14,24.675,-81.225,0.0,24.14
1985,4,15,24.675,-81.225,0.0,24.38
1985,4,16,24.675,-81.225,0.0,24.75
1985,4,17,24.675,-81.225,0.0,24.62
1985,4,18,24.675,-81.225,0.0,24.53
1985,4,19,24.675,-81.225,0.0,24.54
1985,4,20,24.675,-81.225,0.0,24.82
1985,4,21,24.675,-81.225,0.0,24.95
1985,4,22,24.675,-81.225,0.0,25.0
1985,4,23,24.675,-81.225,0.0,24.89
1985,4,24,24.675,-81.225,0.0,25.03
1985,4,25,24.675,-81.225,0.0,25.05
1985,4,26,24.675,-81.225,0.0,24.96
1985,4,27,24.675,-81.225,0.0,25.06
1985,4,28,24.675,-81.225,0.0,25.09
1985,4,29,24.675,-81.225,0.0,25.35
1985,4,30,24.675,-81.225,0.0,25.52
1985,5,1,24.675,-81.225,0.0,25.68
1985,5,2,24.675,-81.225,0.0,25.79
1985,5,3,24.675,-81.225,0.0,25.8
1985,5,4,24.675,-81.225,0.0,26.37
1985,5,5,24.675,-81.225,0.0,26.36
1985,5,6,24.675,-81.225,0.0,26.29
1985,5,7,24.675,-81.225,0.0,26.38
1985,5,8,24.675,-81.225,0.0,26.54
1985,5,9,24.675,-81.225,0.0,26.59
1985,5,10,24.675,-81.225,0.0,26.68
1985,5,11,24.675,-81.225,0.0,26.93
1985,5,12,24.675,-81.225,0.0,26.48
1985,5,13,24.675,-81.225,0.0,26.7
1985,5,14,24.675,-81.225,0.0,27.26
1985,5,15,24.675,-81.225,0.0,27.4
1985,5,16,24.675,-81.225,0.0,27.5
1985,5,17,24.675,-81.225,0.0,27.53
1985,5,18,24.675,-81.225,0.0,27.44
1985,5,19,24.675,-81.225,0.0,27.51
1985,5,20,24.675,-81.225,0.0,27.79
1985,5,21,24.675,-81.225,0.0,27.85
1985,5,22,24.675,-81.225,0.0,27.85
1985,5,23,24.675,-81.225,0.0,28.01
1985,5,24,24.675,-81.225,0.0,28.27
1985,5,25,24.675,-81.225,0.0,28.16
1985,5,26,24.675,-81.225,0.0,28.17
1985,5,27,24.675,-81.225,0.0,28.05
1985,5,28,24.675,-81.225,0.0,27.98
1985,5,29,24.675,-81.225,0.0,28.0
1985,5,30,24.675,-81.225,0.0,28.18
1985,5,31,24.675,-81.225,0.0,28.24
1985,6,1,24.675,-81.225,0.0,28.62
1985,6,2,24.675,-81.225,0.0,28.43
1985,6,3,24.675,-81.225,0.0,28.4
1985,6,4,24.675,-81.225,0.0,28.22
1985,6,5,24.675,-81.225,0.0,28.6
1985,6,6,24.675,-81.225,0.0,28.5
1985,6,7,24.675,-81.225,0.0,28.81
1985,6,8,24.675,-81.225,0.0,29.01
1985,6,9,24.675,-81.225,0.0,29.0
1985,6,10,24.675,-81.225,0.0,29.16
1985,6,11,24.675,-81.225,0.0,29.06
1985,6,12,24.675,-81.225,0.0,29.32
1985,6,13,24.675,-81.225,0.0,29.21
1985,6,14,24.675,-81.225,0.0,29.17
1985,6,15,24.675,-81.225,0.0,28.95
1985,6,16,24.675,-81.225,0.0,28.9
1985,6,17,24.675,-81.225,0.0,28.89
1985,6,18,24.675,-81.225,0.0,29.13
1985,6,19,24.675,-81.225,0.0,29.09
1985,6,20,24.675,-81.225,0.0,29.47
1985,6,21,24.675,-81.225,0.0,29.23
1985,6,22,24.675,-81.225,0.0,29.21
1985,6,23,24.675,-81.225,0.0,29.18
1985,6,24,24.675,-81.225,0.0,29.14
1985,6,25,24.675,-81.225,0.0,28.98
1985,6,26,24.675,-81.225,0.0,29.15
1985,6,27,24.675,-81.225,0.0,29.42
1985,6,28,24.675,-81.225,0.0,29.39
1985,6,29,24.675,-81.225,0.0,29.73
1985,6,30,24.675,-81.225,0.0,29.52
1985,7,1,24.675,-81.225,0.0,28.99
1985,7,2,24.675,-81.225,0.0,28.94
1985,7,3,24.675,-81.225,0.0,28.84
1985,7,4,24.675,-81.225,0.0,28.87
1985,7,5,24.675,-81.225,0.0,28.92
1985,7,6,24.675,-81.225,0.0,29.38
1985,7,7,24.675,-81.225,0.0,29.5
1985,7,8,24.675,-81.225,0.0,29.22
1985,7,9,24.675,-81.225,0.0,29.72
1985,7,10,24.675,-81.225,0.0,29.81
1985,7,11,24.675,-81.225,0.0,29.95
1985,7,12,24.675,-81.225,0.0,30.33
1985,7,13,24.675,-81.225,0.0,30.14
1985,7,14,24.675,-81.225,0.0,29.96
1985,7,15,24.675,-81.225,0.0,29.82
1985,7,16,24.675,-81.225,0.0,29.61
1985,7,17,24.675,-81.225,0.0,29.27
1985,7,18,24.675,-81.225,0.0,29.32
1985,7,19,24.675,-81.225,0.0,29.84
1985,7,20,24.675,-81.225,0.0,29.47
1985,7,21,24.675,-81.225,0.0,29.33
1985,7,22,24.675,-81.225,0.0,29.02
1985,7,23,24.675,-81.225,0.0,28.58
1985,7,24,24.675,-81.225,0.0,27.81
1985,7,25,24.675,-81.225,0.0,27.87
1985,7,26,24.675,-81.225,0.0,27.95
1985,7,27,24.675,-81.225,0.0,28.69
1985,7,28,24.675,-81.225,0.0,28.62
1985,7,29,24.675,-81.225,0.0,28.93
1985,7,30,24.675,-81.225,0.0,29.05
1985,7,31,24.675,-81.225,0.0,29.11
1985,8,1,24.675,-81.225,0.0,29.5
1985,8,2,24.675,-81.225,0.0,29.56
1985,8,3,24.675,-81.225,0.0,29.64
1985,8,4,24.675,-81.225,0.0,29.73
1985,8,5,24.675,-81.225,0.0,29.58
1985,8,6,24.675,-81.225,0.0,29.68
1985,8,7,24.675,-81.225,0.0,29.53
1985,8,8,24.675,-81.225,0.0,29.53
1985,8,9,24.675,-81.225,0.0,30.12
1985,8,10,24.675,-81.225,0.0,30.29
1985,8,11,24.675,-81.225,0.0,30.2
1985,8,12,24.675,-81.225,0.0,30.07
1985,8,13,24.675,-81.225,0.0,29.91
1985,8,14,24.675,-81.225,0.0,29.96
1985,8,15,24.675,-81.225,0.0,30.07
1985,8,16,24.675,-81.225,0.0,30.35
1985,8,17,24.675,-81.225,0.0,30.02
1985,8,18,24.675,-81.225,0.0,29.85
1985,8,19,24.675,-81.225,0.0,29.88
1985,8,20,24.675,-81.225,0.0,30.08
1985,8,21,24.675,-81.225,0.0,30.11
1985,8,22,24.675,-81.225,0.0,29.42
1985,8,23,24.675,-81.225,0.0,29.21
1985,8,24,24.675,-81.225,0.0,29.52
1985,8,25,24.675,-81.225,0.0,29.0
1985,8,26,24.675,-81.225,0.0,29.49
1985,8,27,24.675,-81.225,0.0,29.11
1985,8,28,24.675,-81.225,0.0,28.96
1985,8,29,24.675,-81.225,0.0,28.29
1985,8,30,24.675,-81.225,0.0,28.52
1985,8,31,24.675,-81.225,0.0,28.54
1985,9,1,24.675,-81.225,0.0,28.57
1985,9,2,24.675,-81.225,0.0,28.6
1985,9,3,24.675,-81.225,0.0,29.15
1985,9,4,24.675,-81.225,0.0,29.19
1985,9,5,24.675,-81.225,0.0,29.29
1985,9,6,24.675,-81.225,0.0,29.22
1985,9,7,24.675,-81.225,0.0,29.21
1985,9,8,24.675,-81.225,0.0,28.94
1985,9,9,24.675,-81.225,0.0,29.04
1985,9,10,24.675,-81.225,0.0,28.81
1985,9,11,24.675,-81.225,0.0,28.74
1985,9,12,24.675,-81.225,0.0,28.76
1985,9,13,24.675,-81.225,0.0,28.24
1985,9,14,24.675,-81.225,0.0,27.97
1985,9,15,24.675,-81.225,0.0,27.81
1985,9,16,24.675,-81.225,0.0,27.52
1985,9,17,24.675,-81.225,0.0,27.49
1985,9,18,24.675,-81.225,0.0,27.42
1985,9,19,24.675,-81.225,0.0,27.45
1985,9,20,24.675,-81.225,0.0,27.71
1985,9,21,24.675,-81.225,0.0,27.74
1985,9,22,24.675,-81.225,0.0,28.65
1985,9,23,24.675,-81.225,0.0,28.41
1985,9,24,24.675,-81.225,0.0,28.59
1985,9,25,24.675,-81.225,0.0,28.53
1985,9,26,24.675,-81.225,0.0,28.28
1985,9,27,24.675,-81.225,0.0,28.19
1985,9,28,24.675,-81.225,0.0,28.15
1985,9,29,24.675,-81.225,0.0,28.34
1985,9,30,24.675,-81.225,0.0,28.12
1985,10,1,24.675,-81.225,0.0,28.3
1985,10,2,24.675,-81.225,0.0,28.28
1985,10,3,24.675,-81.225,0.0,28.28
1985,10,4,24.675,-81.225,0.0,28.28
1985,10,5,24.675,-81.225,0.0,28.3
1985,10,6,24.675,-81.225,0.0,28.1
1985,10,7,24.675,-81.225,0.0,27.96
1985,10,8,24.675,-81.225,0.0,27.96
1985,10,9,24.675,-81.225,0.0,27.77
1985,10,10,24.675,-81.225,0.0,27.82
1985,10,11,24.675,-81.225,0.0,27.97
1985,10,12,24.675,-81.225,0.0,28.36
1985,10,13,24.675,-81.225,0.0,28.55
1985,10,14,24.675,-81.225,0.0,28.45
1985,10,15,24.675,-81.225,0.0,28.26
1985,10,16,24.675,-81.225,0.0,27.96
1985,10,17,24.675,-81.225,0.0,28.12
1985,10,18,24.675,-81.225,0.0,28.1
1985,10,19,24.675,-81.225,0.0,27.93
1985,10,20,24.675,-81.225,0.0,27.91
1985,10,21,24.675,-81.225,0.0,27.56
1985,10,22,24.675,-81.225,0.0,27.63
1985,10,23,24.675,-81.225,0.0,27.53
1985,10,24,24.675,-81.225,0.0,27.52
1985,10,25,24.675,-81.225,0.0,27.36
1985,10,26,24.675,-81.225,0.0,27.23
1985,10,27,24.675,-81.225,0.0,27.28
1985,10,28,24.675,-81.225,0.0,27.29
1985,10,29,24.675,-81.225,0.0,27.42
1985,10,30,24.675,-81.225,0.0,27.5
1985,10,31,24.675,-81.225,0.0,27.61
1985,11,1,24.675,-81.225,0.0,27.58
1985,11,2,24.675,-81.225,0.0,27.57
1985,11,3,24.675,-81.225,0.0,27.54
1985,11,4,24.675,-81.225,0.0,26.8
1985,11,5,24.675,-81.225,0.0,26.6
1985,11,6,24.675,-81.225,0.0,26.55
1985,11,7,24.675,-81.225,0.0,26.36
1985,11,8,24.675,-81.225,0.0,25.98
1985,11,9,24.675,-81.225,0.0,25.89
1985,11,10,24.675,-81.225,0.0,25.64
1985,11,11,24.675,-81.225,0.0,25.81
1985,11,12,24.675,-81.225,0.0,25.77
1985,11,13,24.675,-81.225,0.0,25.86
1985,11,14,24.675,-81.225,0.0,25.86
1985,11,15,24.675,-81.225,0.0,25.84
1985,11,16,24.675,-81.225,0.0,25.66
1985,11,17,24.675,-81.225,0.0,25.37
1985,11,18,24.675,-81.225,0.0,25.49
1985,11,19,24.675,-81.225,0.0,25.68
1985,11,20,24.675,-81.225,0.0,25.47
1985,11,21,24.675,-81.225,0.0,25.45
1985,11,22,24.675,-81.225,0.0,25.25
1985,11,23,24.675,-81.225,0.0,25.65
1985,11,24,24.675,-81.225,0.0,25.8
1985,11,25,24.675,-81.225,0.0,25.95
1985,11,26,24.675,-81.225,0.0,25.76
1985,11,27,24.675,-81.225,0.0,25.43
1985,11,28,24.675,-81.225,0.0,25.53
1985,11,29,24.675,-81.225,0.0,25.59
1985,11,30,24.675,-81.225,0.0,25.84
1985,12,1,24.675,-81.225,0.0,25.91
1985,12,2,24.675,-81.225,0.0,25.96
1985,12,3,24.675,-81.225,0.0,25.74
1985,12,4,24.675,-81.225,0.0,25.9
1985,12,5,24.675,-81.225,0.0,25.86
1985,12,6,24.675,-81.225,0.0,25.71
1985,12,7,24.675,-81.225,0.0,25.61
1985,12,8,24.675,-81.225,0.0,25.63
1985,12,9,24.675,-81.225,0.0,25.34
1985,12,10,24.675,-81.225,0.0,25.52
1985,12,11,24.675,-81.225,0.0,25.45
1985,12,12,24.675,-81.225,0.0,25.29
1985,12,13,24.675,-81.225,0.0,24.92
1985,12,14,24.675,-81.225,0.0,24.81
1985,12,15,24.675,-81.225,0.0,25.02
1985,12,16,24.675,-81.225,0.0,24.05
1985,12,17,24.675,-81.225,0.0,23.68
1985,12,18,24.675,-81.225,0.0,23.73
1985,12,19,24.675,-81.225,0.0,23.71
1985,12,20,24.675,-81.225,0.0,23.93
1985,12,21,24.675,-81.225,0.0,24.22
1985,12,22,24.675,-81.225,0.0,24.11
1985,12,23,24.675,-81.225,0.0,24.23
1985,12,24,24.675,-81.225,0.0,24.3
1985,12,25,24.675,-81.225,0.0,23.77
1985,12,26,24.675,-81.225,0.0,23.11
1985,12,27,24.675,-81.225,0.0,23.2
1985,12,28,24.675,-81.225,0.0,23.24
1985,12,29,24.675,-81.225,0.0,22.94
1985,12,30,24.675,-81.225,0.0,22.88
1985,12,31,24.675,-81.225,0.0,23.04
1986,1,1,24.675,-81.225,0.0,23.03
1986,1,2,24.675,-81.225,0.0,23.09
1986,1,3,24.675,-81.225,0.0,23.36
1986,1,4,24.675,-81.225,0.0,23.25
1986,1,5,24.675,-81.225,0.0,23.3
1986,1,6,24.675,-81.225,0.0,23.35
1986,1,7,24.675,-81.225,0.0,23.15
1986,1,8,24.675,-81.225,0.0,23.07
1986,1,9,24.675,-81.225,0.0,22.89
1986,1,10,24.675,-81.225,0.0,22.86
1986,1,11,24.675,-81.225,0.0,22.8
1986,1,12,24.675,-81.225,0.0,22.77
1986,1,13,24.675,-81.225,0.0,23.04
1986,1,14,24.675,-81.225,0.0,22.98
1986,1,15,24.675,-81.225,0.0,23.04
1986,1,16,24.675,-81.225,0.0,22.94
1986,1,17,24.675,-81.225,0.0,22.96
1986,1,18,24.675,-81.225,0.0,23.14
1986,1,19,24.675,-81.225,0.0,22.24
1986,1,20,24.675,-81.225,0.0,22.71
1986,1,21,24.675,-81.225,0.0,22.93
1986,1,22,24.675,-81.225,0.0,22.97
1986,1,23,24.675,-81.225,0.0,23.65
1986,1,24,24.675,-81.225,0.0,23.71
1986,1,25,24.675,-81.225,0.0,23.65
1986,1,26,24.675,-81.225,0.0,23.37
1986,1,27,24.675,-81.225,0.0,22.78
1986,1,28,24.675,-81.225,0.0,22.16
1986,1,29,24.675,-81.225,0.0,22.33
1986,1,30,24.675,-81.225,0.0,22.78
1986,1,31,24.675,-81.225,0.0,22.91
1986,2,1,24.675,-81.225,0.0,22.7
1986,2,2,24.675,-81.225,0.0,22.69
1986,2,3,24.675,-81.225,0.0,22.89
1986,2,4,24.675,-81.225,0.0,23.15
1986,2,5,24.675,-81.225,0.0,23.36
1986,2,6,24.675,-81.225,0.0,23.71
1986,2,7,24.675,-81.225,0.0,23.74
1986,2,8,24.675,-81.225,0.0,23.84
1986,2,9,24.675,-81.225,0.0,24.21
1986,2,10,24.675,-81.225,0.0,24.13
1986,2,11,24.675,-81.225,0.0,24.06
1986,2,12,24.675,-81.225,0.0,24.11
1986,2,13,24.675,-81.225,0.0,24.24
1986,2,14,24.675,-81.225,0.0,24.27
1986,2,15,24.675,-81.225,0.0,24.27
1986,2,16,24.675,-81.225,0.0,24.33
1986,2,17,24.675,-81.225,0.0,24.4
1986,2,18,24.675,-81.225,0.0,24.23
1986,2,19,24.675,-81.225,0.0,23.72
1986,2,20,24.675,-81.225,0.0,23.73
1986,2,21,24.675,-81.225,0.0,23.84
1986,2,22,24.675,-81.225,0.0,24.12
1986,2,23,24.675,-81.225,0.0,23.97
1986,2,24,24.675,-81.225,0.0,23.73
1986,2,25,24.675,-81.225,0.0,23.3
1986,2,26,24.675,-81.225,0.0,22.95
1986,2,27,24.675,-81.225,0.0,23.07
1986,2,28,24.675,-81.225,0.0,23.27
1986,3,1,24.675,-81.225,0.0,23.44
1986,3,2,24.675,-81.225,0.0,23.24
1986,3,3,24.675,-81.225,0.0,23.04
1986,3,4,24.675,-81.225,0.0,23.1
1986,3,5,24.675,-81.225,0.0,22.63
1986,3,6,24.675,-81.225,0.0,22.58
1986,3,7,24.675,-81.225,0.0,22.17
1986,3,8,24.675,-81.225,0.0,22.3
1986,3,9,24.675,-81.225,0.0,22.49
1986,3,10,24.675,-81.225,0.0,23.16
1986,3,11,24.675,-81.225,0.0,23.44
1986,3,12,24.675,-81.225,0.0,23.58
1986,3,13,24.675,-81.225,0.0,23.72
1986,3,14,24.675,-81.225,0.0,23.73
1986,3,15,24.675,-81.225,0.0,24.67
1986,3,16,24.675,-81.225,0.0,24.94
1986,3,17,24.675,-81.225,0.0,24.82
1986,3,18,24.675,-81.225,0.0,24.97
1986,3,19,24.675,-81.225,0.0,24.85
1986,3,20,24.675,-81.225,0.0,24.78
1986,3,21,24.675,-81.225,0.0,24.38
1986,3,22,24.675,-81.225,0.0,23.41
1986,3,23,24.675,-81.225,0.0,22.83
1986,3,24,24.675,-81.225,0.0,22.73
1986,3,25,24.675,-81.225,0.0,22.8
1986,3,26,24.675,-81.225,0.0,23.23
1986,3,27,24.675,-81.225,0.0,23.19
1986,3,28,24.675,-81.225,0.0,23.37
1986,3,29,24.675,-81.225,0.0,23.34
1986,3,30,24.675,-81.225,0.0,23.43
1986,3,31,24.675,-81.225,0.0,23.35
1986,4,1,24.675,-81.225,0.0,23.65
1986,4,2,24.675,-81.225,0.0,23.98
1986,4,3,24.675,-81.225,0.0,24.21
1986,4,4,24.675,-81.225,0.0,24.16
1986,4,5,24.675,-81.225,0.0,23.98
1986,4,6,24.675,-81.225,0.0,24.0
1986,4,7,24.675,-81.225,0.0,24.15
1986,4,8,24.675,-81.225,0.0,24.2
1986,4,9,24.675,-81.225,0.0,24.17
1986,4,10,24.675,-81.225,0.0,24.16
1986,4,11,24.675,-81.225,0.0,24.11
1986,4,12,24.675,-81.225,0.0,24.22
1986,4,13,24.675,-81.225,0.0,24.24
1986,4,14,24.675,-81.225,0.0,24.41
1986,4,15,24.675,-81.225,0.0,24.49
1986,4,16,24.675,-81.225,0.0,24.65
1986,4,17,24.675,-81.225,0.0,24.16
1986,4,18,24.675,-81.225,0.0,24.3
1986,4,19,24.675,-81.225,0.0,24.2
1986,4,20,24.675,-81.225,0.0,24.24
1986,4,21,24.675,-81.225,0.0,24.15
1986,4,22,24.675,-81.225,0.0,24.22
1986,4,23,24.675,-81.225,0.0,24.45
1986,4,24,24.675,-81.225,0.0,24.68
1986,4,25,24.675,-81.225,0.0,24.63
1986,4,26,24.675,-81.225,0.0,24.6
1986,4,27,24.675,-81.225,0.0,24.56
1986,4,28,24.675,-81.225,0.0,25.23
1986,4,29,24.675,-81.225,0.0,25.48
1986,4,30,24.675,-81.225,0.0,25.57
1986,5,1,24.675,-81.225,0.0,25.58
1986,5,2,24.675,-81.225,0.0,25.47
1986,5,3,24.675,-81.225,0.0,25.28
1986,5,4,24.675,-81.225,0.0,25.75
1986,5,5,24.675,-81.225,0.0,26.06
1986,5,6,24.675,-81.225,0.0,26.06
1986,5,7,24.675,-81.225,0.0,25.87
1986,5,8,24.675,-81.225,0.0,26.02
1986,5,9,24.675,-81.225,0.0,26.07
1986,5,10,24.675,-81.225,0.0,26.07
1986,5,11,24.675,-81.225,0.0,26.14
1986,5,12,24.675,-81.225,0.0,26.19
1986,5,13,24.675,-81.225,0.0,26.24
1986,5,14,24.675,-81.225,0.0,26.46
1986,5,15,24.675,-81.225,0.0,26.29
1986,5,16,24.675,-81.225,0.0,26.33
1986,5,17,24.675,-81.225,0.0,26.41
1986,5,18,24.675,-81.225,0.0,26.41
1986,5,19,24.675,-81.225,0.0,26.63
1986,5,20,24.675,-81.225,0.0,26.69
1986,5,21,24.675,-81.225,0.0,26.77
1986,5,22,24.675,-81.225,0.0,26.79
1986,5,23,24.675,-81.225,0.0,26.81
1986,5,24,24.675,-81.225,0.0,26.9
1986,5,25,24.675,-81.225,0.0,26.79
1986,5,26,24.675,-81.225,0.0,26.45
1986,5,27,24.675,-81.225,0.0,26.87
1986,5,28,24.675,-81.225,0.0,26.89
1986,5,29,24.675,-81.225,0.0,27.06
1986,5,30,24.675,-81.225,0.0,26.94
1986,5,31,24.675,-81.225,0.0,27.06
1986,6,1,24.675,-81.225,0.0,27.28
1986,6,2,24.675,-81.225,0.0,28.14
1986,6,3,24.675,-81.225,0.0,28.61
1986,6,4,24.675,-81.225,0.0,28.49
1986,6,5,24.675,-81.225,0.0,28.28
1986,6,6,24.675,-81.225,0.0,28.33
1986,6,7,24.675,-81.225,0.0,28.25
1986,6,8,24.675,-81.225,0.0,28.35
1986,6,9,24.675,-81.225,0.0,28.25
1986,6,10,24.675,-81.225,0.0,28.1
1986,6,11,24.675,-81.225,0.0,28.79
1986,6,12,24.675,-81.225,0.0,29.14
1986,6,13,24.675,-81.225,0.0,28.89
1986,6,14,24.675,-81.225,0.0,28.67
1986,6,15,24.675,-81.225,0.0,28.64
1986,6,16,24.675,-81.225,0.0,28.69
1986,6,17,24.675,-81.225,0.0,28.84
1986,6,18,24.675,-81.225,0.0,29.05
1986,6,19,24.675,-81.225,0.0,29.01
1986,6,20,24.675,-81.225,0.0,29.08
1986,6,21,24.675,-81.225,0.0,29.07
1986,6,22,24.675,-81.225,0.0,28.91
1986,6,23,24.675,-81.225,0.0,28.95
1986,6,24,24.675,-81.225,0.0,29.29
1986,6,25,24.675,-81.225,0.0,29.49
1986,6,26,24.675,-81.225,0.0,29.63
1986,6,27,24.675,-81.225,0.0,29.68
1986,6,28,24.675,-81.225,0.0,29.4
1986,6,29,24.675,-81.225,0.0,29.28
1986,6,30,24.675,-81.225,0.0,29.17
1986,7,1,24.675,-81.225,0.0,28.61
1986,7,2,24.675,-81.225,0.0,29.77
1986,7,3,24.675,-81.225,0.0,29.95
1986,7,4,24.675,-81.225,0.0,29.62
1986,7,5,24.675,-81.225,0.0,29.29
1986,7,6,24.675,-81.225,0.0,29.36
1986,7,7,24.675,-81.225,0.0,29.49
1986,7,8,24.675,-81.225,0.0,29.4
1986,7,9,24.675,-81.225,0.0,29.71
1986,7,10,24.675,-81.225,0.0,29.9
1986,7,11,24.675,-81.225,0.0,29.65
1986,7,12,24.675,-81.225,0.0,29.42
1986,7,13,24.675,-81.225,0.0,29.1
1986,7,14,24.675,-81.225,0.0,29.12
1986,7,15,24.675,-81.225,0.0,29.18
1986,7,16,24.675,-81.225,0.0,29.33
1986,7,17,24.675,-81.225,0.0,29.24
1986,7,18,24.675,-81.225,0.0,29.29
1986,7,19,24.675,-81.225,0.0,29.02
1986,7,20,24.675,-81.225,0.0,29.71
1986,7,21,24.675,-81.225,0.0,29.79
1986,7,22,24.675,-81.225,0.0,29.95
1986,7,23,24.675,-81.225,0.0,30.23
1986,7,24,24.675,-81.225,0.0,30.29
1986,7,25,24.675,-81.225,0.0,30.13
1986,7,26,24.675,-81.225,0.0,29.7
1986,7,27,24.675,-81.225,0.0,29.44
1986,7,28,24.675,-81.225,0.0,29.49
1986,7,29,24.675,-81.225,0.0,29.4
1986,7,30,24.675,-81.225,0.0,30.0
1986,7,31,24.675,-81.225,0.0,30.58
1986,8,1,24.675,-81.225,0.0,30.27
1986,8,2,24.675,-81.225,0.0,29.93
1986,8,3,24.675,-81.225,0.0,29.5
1986,8,4,24.675,-81.225,0.0,29.55
1986,8,5,24.675,-81.225,0.0,29.58
1986,8,6,24.675,-81.225,0.0,29.39
1986,8,7,24.675,-81.225,0.0,29.2
1986,8,8,24.675,-81.225,0.0,29.23
1986,8,9,24.675,-81.225,0.0,29.25
1986,8,10,24.675,-81.225,0.0,29.13
1986,8,11,24.675,-81.225,0.0,29.11
1986,8,12,24.675,-81.225,0.0,29.15
1986,8,13,24.675,-81.225,0.0,29.49
1986,8,14,24.675,-81.225,0.0,29.41
1986,8,15,24.675,-81.225,0.0,29.34
1986,8,16,24.675,-81.225,0.0,29.75
1986,8,17,24.675,-81.225,0.0,29.72
1986,8,18,24.675,-81.225,0.0,29.62
1986,8,19,24.675,-81.225,0.0,29.41
1986,8,20,24.675,-81.225,0.0,29.39
1986,8,21,24.675,-81.225,0.0,29.01
1986,8,22,24.675,-81.225,0.0,29.28
1986,8,23,24.675,-81.225,0.0,29.0
1986,8,24,24.675,-81.225,0.0,28.77
1986,8,25,24.675,-81.225,0.0,28.86
1986,8,26,24.675,-81.225,0.0,29.3
1986,8,27,24.675,-81.225,0.0,29.58
1986,8,28,24.675,-81.225,0.0,29.47
1986,8,29,24.675,-81.225,0.0,29.24
1986,8,30,24.675,-81.225,0.0,29.17
1986,8,31,24.675,-81.225,0.0,28.99
1986,9,1,24.675,-81.225,0.0,29.07
1986,9,2,24.675,-81.225,0.0,29.06
1986,9,3,24.675,-81.225,0.0,29.11
1986,9,4,24.675,-81.225,0.0,29.31
1986,9,5,24.675,-81.225,0.0,29.18
1986,9,6,24.675,-81.225,0.0,29.11
1986,9,7,24.675,-81.225,0.0,29.24
1986,9,8,24.675,-81.225,0.0,29.44
1986,9,9,24.675,-81.225,0.0,29.19
1986,9,10,24.675,-81.225,0.0,29.06
1986,9,11,24.675,-81.225,0.0,28.76
1986,9,12,24.675,-81.225,0.0,29.12
1986,9,13,24.675,-81.225,0.0,29.28
1986,9,14,24.675,-81.225,0.0,29.5
1986,9,15,24.675,-81.225,0.0,29.35
1986,9,16,24.675,-81.225,0.0,29.11
1986,9,17,24.675,-81.225,0.0,28.68
1986,9,18,24.675,-81.225,0.0,28.79
1986,9,19,24.675,-81.225,0.0,28.83
1986,9,20,24.675,-81.225,0.0,28.9
1986,9,21,24.675,-81.225,0.0,28.88
1986,9,22,24.675,-81.225,0.0,28.7
1986,9,23,24.675,-81.225,0.0,28.38
1986,9,24,24.675,-81.225,0.0,28.33
1986,9,25,24.675,-81.225,0.0,28.57
1986,9,26,24.675,-81.225,0.0,28.61
1986,9,27,24.675,-81.225,0.0,28.54
1986,9,28,24.675,-81.225,0.0,28.21
1986,9,29,24.675,-81.225,0.0,28.36
1986,9,30,24.675,-81.225,0.0,28.62
1986,10,1,24.675,-81.225,0.0,29.22
1986,10,2,24.675,-81.225,0.0,29.36
1986,10,3,24.675,-81.225,0.0,29.01
1986,10,4,24.675,-81.225,0.0,28.53
1986,10,5,24.675,-81.225,0.0,28.41
1986,10,6,24.675,-81.225,0.0,28.43
1986,10,7,24.675,-81.225,0.0,28.61
1986,10,8,24.675,-81.225,0.0,28.83
1986,10,9,24.675,-81.225,0.0,28.78
1986,10,10,24.675,-81.225,0.0,28.55
1986,10,11,24.675,-81.225,0.0,28.66
1986,10,12,24.675,-81.225,0.0,28.59
1986,10,13,24.675,-81.225,0.0,28.73
1986,10,14,24.675,-81.225,0.0,28.59
1986,10,15,24.675,-81.225,0.0,28.65
1986,10,16,24.675,-81.225,0.0,28.52
1986,10,17,24.675,-81.225,0.0,28.57
1986,10,18,24.675,-81.225,0.0,28.82
1986,10,19,24.675,-81.225,0.0,28.82
1986,10,20,24.675,-81.225,0.0,28.27
1986,10,21,24.675,-81.225,0.0,28.04
1986,10,22,24.675,-81.225,0.0,27.75
1986,10,23,24.675,-81.225,0.0,27.28
1986,10,24,24.675,-81.225,0.0,27.02
1986,10,25,24.675,-81.225,0.0,27.11
1986,10,26,24.675,-81.225,0.0,27.2
1986,10,27,24.675,-81.225,0.0,27.19
1986,10,28,24.675,-81.225,0.0,27.02
1986,10,29,24.675,-81.225,0.0,26.96
1986,10,30,24.675,-81.225,0.0,27.58
1986,10,31,24.675,-81.225,0.0,27.44
1986,11,1,24.675,-81.225,0.0,27.31
1986,11,2,24.675,-81.225,0.0,27.18
1986,11,3,24.675,-81.225,0.0,27.13
